
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
76	12	900	100	0	300	0.5	90.2736
77	12	900	100	0	500	0.0	90.1596
78	12	900	100	0	500	0.05	93.0095
79	12	900	100	0	500	0.1	93.3315
80	12	900	100	0	500	0.15	94.9896
81	12	900	100	0	500	0.2	93.2152
82	12	900	100	0	500	0.25	92.3299
83	12	900	100	0	500	0.3	93.3466
84	12	900	100	0	500	0.35	92.8679
85	12	900	100	0	500	0.4	92.1854
86	12	900	100	0	500	0.45	92.6323
87	12	900	100	0	500	0.5	91.7823
88	12	900	100	0	1000	0.0	91.2219
89	12	900	100	0	1000	0.05	93.8172
90	12	900	100	0	1000	0.1	93.9555
91	12	900	100	0	1000	0.15	95.0751
92	12	900	100	0	1000	0.2	94.5129
93	12	900	100	0	1000	0.25	93.2969
94	12	900	100	0	1000	0.3	93.2468
95	12	900	100	0	1000	0.35	92.5178
96	12	900	100	0	1000	0.4	92.4046
97	12	900	100	0	1000	0.45	90.9798
98	12	900	100	0	1000	0.5	91.541
99	12	900	100	0	2000	0.0	91.1763
100	12	900	100	0	2000	0.05	92.7219
101	12	900	100	0	2000	0.1	93.2584
102	12	900	100	0	2000	0.15	92.5418
103	12	900	100	0	2000	0.2	93.3239
104	12	900	100	0	2000	0.25	94.1831
105	12	900	100	0	2000	0.3	92.9511
106	12	900	100	0	2000	0.35	93.0442
107	12	900	100	0	2000	0.4	93.9185
108	12	900	100	0	2000	0.45	92.3861
109	12	900	100	0	2000	0.5	91.1972
110	12	900	100	0	3000	0.0	88.377
111	12	900	100	0	3000	0.05	93.4435
112	12	900	100	0	3000	0.1	93.2024
113	12	900	100	0	3000	0.15	93.4733
114	12	900	100	0	3000	0.2	93.1389
115	12	900	100	0	3000	0.25	93.6682
116	12	900	100	0	3000	0.3	92.2628
117	12	900	100	0	3000	0.35	90.7294
118	12	900	100	0	3000	0.4	92.4144
119	12	900	100	0	3000	0.45	91.2182
120	12	900	100	0	3000	0.5	89.872
121	12	900	100	0	4000	0.0	93.9445
122	12	900	100	0	4000	0.05	94.1836
123	12	900	100	0	4000	0.1	93.8317
124	12	900	100	0	4000	0.15	94.1137
125	12	900	100	0	4000	0.2	93.732
126	12	900	100	0	4000	0.25	93.2185
127	12	900	100	0	4000	0.3	93.2569
128	12	900	100	0	4000	0.35	91.4577
129	12	900	100	0	4000	0.4	92.0478
130	12	900	100	0	4000	0.45	91.6572
