
 <<< ESTIMATION RESULT >>>
No.	size	train	test	problem	epoch	dropout	percentage
123	12	900	100	1	4000	0.1	79.8511
124	12	900	100	1	4000	0.15	81.374
125	12	900	100	1	4000	0.2	82.8209
126	12	900	100	1	4000	0.25	81.8983
127	12	900	100	1	4000	0.3	86.3739
128	12	900	100	1	4000	0.35	82.3242
129	12	900	100	1	4000	0.4	85.1682
130	12	900	100	1	4000	0.45	83.366
131	12	900	100	1	4000	0.5	83.0975
132	12	900	100	1	6000	0.0	77.4438
133	12	900	100	1	6000	0.05	80.0029
134	12	900	100	1	6000	0.1	79.2317
135	12	900	100	1	6000	0.15	84.4011
136	12	900	100	1	6000	0.2	82.2546
137	12	900	100	1	6000	0.25	84.6182
138	12	900	100	1	6000	0.3	81.1462
139	12	900	100	1	6000	0.35	82.6452
140	12	900	100	1	6000	0.4	82.1838
141	12	900	100	1	6000	0.45	82.8718
142	12	900	100	1	6000	0.5	80.3866
143	12	900	100	1	8000	0.0	73.2973
144	12	900	100	1	8000	0.05	79.6598
145	12	900	100	1	8000	0.1	81.9654
146	12	900	100	1	8000	0.15	79.8202
147	12	900	100	1	8000	0.2	80.9984
148	12	900	100	1	8000	0.25	82.9419
149	12	900	100	1	8000	0.3	83.8053
150	12	900	100	1	8000	0.35	81.8189
151	12	900	100	1	8000	0.4	83.3045
152	12	900	100	1	8000	0.45	84.1998
153	12	900	100	1	8000	0.5	80.5565
